Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,components_3d_0,components_3d_1,components_3d_2,components_3d_3,components_3d_4,Price
2454,110,3.0,80.16862906188881,44.246764440700495,12.0,3,12.0,2009,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,1,0,328648.1285113075
4336,14,1.0,33.53931691784917,21.426650189074675,5.0,2,5.0,1963,0.042031587,1,1,37,6856,84,2,5,1,0,0,0,0,1,178886.32268979552
8118,58,2.0,67.83357693086327,45.348215750486375,1.0,5,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,1,0,0,0,0,180054.66877845785
8486,88,1.0,44.76351406161768,43.57551249376357,1.0,2,2.0,2018,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,1,215433.15223806511
12332,35,1.0,42.396335970066474,22.66295380659708,9.0,6,14.0,1970,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,1,203820.4897705654
4318,80,2.0,54.493444174949,35.97424549270657,9.0,16,16.0,1979,0.0,1,1,39,8647,0,0,5,1,0,0,0,0,1,276441.3100634637
2199,79,2.0,45.7511442674295,28.95396990520565,5.0,4,5.0,1968,0.307466659,1,0,30,5048,9,2,5,1,1,0,0,0,0,184109.76293613832
5861,23,1.0,43.06365291061759,25.607844932696633,1.0,11,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,122094.25800564287
5444,59,3.0,101.41333387990755,60.912515124157416,0.0,17,23.0,1977,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,0,1,546812.0999412654
16077,27,1.0,27.829021847092747,17.80038692903807,0.0,7,19.0,1977,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,79372.45411719273
10619,112,2.0,57.91157029103788,34.74942775054748,10.0,13,22.0,2010,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,1,143796.79016701548
12197,89,2.0,59.51445915046053,33.862106941480974,7.0,4,5.0,1960,0.151346216,1,0,32,5889,10,4,1,1,1,0,0,0,0,310005.64873710234
15767,59,1.0,38.133136090397294,18.367104016960074,7.0,6,17.0,2012,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,1,125312.65050361551
9412,23,1.0,33.346258095116305,21.479252610381184,1.0,5,1.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,1,0,0,65334.29256897875
1500,27,2.0,47.39669871586344,30.95885675676305,7.0,10,12.0,1980,0.07542368,1,1,11,3097,0,0,0,1,1,0,0,0,0,167134.20314902038
8514,18,1.0,39.49387885050131,21.919098163738607,8.0,4,14.0,1988,0.0,1,1,30,5562,0,0,5,0,1,0,0,0,0,142548.25961523168
8113,96,1.0,55.617561085766134,35.660854177860514,1.0,3,9.0,1977,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,0,138389.28083075158
11602,30,2.0,641.0651927456407,638.1631934389527,10.0,20,19.0,2019,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,133529.6815622425
3018,55,1.0,33.514753751130925,33.142839456907694,6.0,11,9.0,1971,0.012338886,1,1,35,5776,1,2,4,1,1,0,0,0,0,151830.95690947323
4725,138,2.0,42.218143602791855,33.11419387268641,5.0,3,5.0,1961,0.195781053,1,1,23,5212,6,3,2,1,1,0,0,0,0,233114.40052432122
12004,6,1.0,46.78836183072948,45.83607958742846,1.0,7,25.0,2016,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,140559.06950122607
13677,83,1.0,36.63407635981695,20.496464549516986,6.0,6,9.0,1977,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,1,164876.85248716184
10472,7,2.0,59.527644817459716,29.655699786352763,9.0,15,17.0,2010,0.130617806,1,1,39,10418,9,1,9,1,0,0,0,1,0,274769.05980257486
6742,57,2.0,47.91304091352864,28.974130174938704,5.0,6,4.0,1963,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,1,0,169322.94249649326
4744,27,1.0,50.45073160717001,20.847999312877725,11.0,3,14.0,2003,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,143958.84135465766
8059,27,2.0,63.58126237489841,41.23267137912478,1.0,14,17.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,0,1,0,0,192305.3755401008
12336,11,2.0,56.46088169288575,28.749149214977837,11.0,5,16.0,1994,0.00016967599999999998,1,1,36,5992,0,1,1,1,0,0,0,0,1,251233.30382357433
7148,32,1.0,30.30638094868863,16.864074967339302,5.0,4,5.0,1967,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,1,155749.39057135413
8685,62,5.0,124.93328915564246,81.12236926772867,30.0,5,3.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,271919.86604827555
14980,63,2.0,59.96090470254904,29.02668516306575,9.0,10,16.0,2002,0.23861713,1,1,26,3889,6,3,6,1,1,0,0,0,0,343928.4994927118
13067,35,2.0,48.58862006816629,29.03123170647195,6.0,12,12.0,1975,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,1,212187.94364649086
8731,30,2.0,56.9770897076284,35.660854177860514,1.0,19,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,181346.0846076343
14317,1,2.0,76.32129696697378,74.29410203738091,1.0,2,1.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,251885.3086413643
14642,90,1.0,22.68270559386048,14.664334297601519,3.0,5,5.0,1969,0.265088676,1,1,37,5288,0,3,2,1,1,0,0,0,0,118004.8299691517
16029,47,1.0,41.89372098114975,24.93900830124902,8.0,3,12.0,1979,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,1,0,143141.57948310315
481,25,1.0,41.03561218638959,24.711895433539144,10.0,24,25.0,2010,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,109016.17189897137
11067,44,2.0,57.78628833924111,30.557307197150685,8.0,8,12.0,1981,0.122190486,1,1,25,4724,2,1,3,1,1,0,0,0,0,269643.29619195353
6847,62,3.0,96.97770848915684,60.912515124157416,1.0,3,3.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,223423.76946882703
8998,20,1.0,30.082089574380593,12.125028554105462,7.0,9,9.0,1976,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,0,1,186537.3912082542
8488,55,2.0,37.35957670735982,25.97159716630893,5.0,3,14.0,1976,0.012338886,1,1,35,5776,1,2,4,1,1,0,0,0,0,186876.12960647637
6807,40,4.0,100.51057179523669,70.38940698959988,9.0,2,5.0,1960,0.200146802,1,1,23,3975,8,2,0,1,1,0,0,0,0,436302.5762335241
15003,3,1.0,40.025525446364725,21.32414869968272,8.0,14,12.0,1984,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,1,0,157367.7197215242
15318,6,2.0,56.331875619760545,35.660854177860514,1.0,18,25.0,1977,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,157806.71312931896
484,22,2.0,45.55010065222853,29.349441787790962,5.0,4,5.0,1967,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,1,232156.28931264172
14829,30,1.0,46.326965665445044,29.173209432078167,10.0,10,20.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,209756.37393841657
9981,121,1.0,36.65998521752788,24.779739010539217,9.0,10,12.0,1967,0.212515361,1,1,19,3293,16,3,7,1,1,0,0,0,0,221968.04867588961
12138,44,2.0,44.701986500558185,31.915291575902405,5.0,4,5.0,1962,0.036122292,1,1,24,4378,0,1,1,1,1,0,0,0,0,188012.58459815144
5136,1,3.0,79.8771512175272,51.27014829139268,1.0,15,17.0,2015,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,240780.74509435522
2169,113,2.0,48.068512606895396,28.921306254088684,7.0,5,9.0,1967,0.060753049,1,1,15,2787,2,0,7,1,0,0,1,0,0,225680.2955217875
8774,93,1.0,42.46700604974729,18.434684725713996,7.0,2,15.0,2009,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,0,158613.11824994624
10474,27,1.0,37.835495540060094,23.631732590692565,0.0,15,0.0,1977,0.011654127,1,1,4,915,0,0,0,1,0,0,1,0,0,124685.84748717856
1344,58,2.0,71.23140118906568,67.09564727334944,10.0,3,5.0,2017,0.43788524,1,1,23,5735,3,0,5,1,1,0,0,0,0,179666.60233003774
7093,88,2.0,72.77506670290433,50.53720691207421,1.0,12,17.0,1977,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,1,205058.97386527265
16181,53,2.0,59.17448947334688,41.23267137912478,1.0,7,2.0,2015,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,1,322147.208461252
7145,27,2.0,57.83562797536339,56.948927897143676,10.0,4,12.0,2014,0.011654127,1,1,4,915,0,0,0,1,0,0,1,0,0,143111.5958589427
5117,11,3.0,59.31147064599725,42.11685643623872,6.0,10,9.0,1977,0.00016967599999999998,1,1,36,5992,0,1,1,1,0,0,0,0,1,230849.3121863357
12987,1,2.0,54.39458575874266,53.33654811865181,1.0,7,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,179692.08645052367
13164,34,2.0,51.11617572890622,34.838481094861734,8.0,14,17.0,2001,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,239710.6277835164
6459,5,2.0,46.661892143485325,31.326561184291144,5.0,5,5.0,1960,0.150817539,1,1,16,3433,4,4,5,1,1,0,0,0,0,177194.90946202265
2986,27,2.0,68.49995302822383,45.348215750486375,1.0,8,12.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,207568.51179002324
14650,111,1.0,34.93901583756092,24.440876920409714,5.0,5,9.0,1965,0.1363303,1,1,30,6141,10,3,6,1,0,0,0,0,1,171134.73771151452
9738,62,2.0,58.72304246464936,41.23267137912478,1.0,17,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,172123.09900364926
10247,99,2.0,55.293755813392636,31.264868717859784,9.0,12,12.0,1973,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,1,0,189823.99865169273
10165,86,2.0,53.217085564160605,33.62114391936649,7.0,15,25.0,2006,0.161975568,1,0,31,7010,5,3,7,1,0,0,0,0,1,316852.1690808402
13217,27,2.0,78.88510951361908,50.53720691207421,0.0,10,0.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,183961.3776999345
15349,25,2.0,57.68135601067071,34.206017309144485,10.0,10,24.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,236529.01188076683
531,17,3.0,61.99002265009396,47.298629923782755,6.0,3,9.0,1969,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,1,274922.189256255
13088,148,2.0,51.821089337978535,36.14541896229071,6.0,3,8.0,1965,0.313924552,1,1,22,4625,11,2,10,1,1,0,0,0,0,197957.13724276004
13440,6,1.0,78.43289025396786,4.044174247237321,1.0,2,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,222826.7588157843
6509,119,2.0,41.10692908262389,27.19407731302418,5.0,4,5.0,1964,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,1,173191.03658116775
10885,128,2.0,55.67488837202155,30.525562891197513,8.0,13,13.0,1977,0.0,1,1,27,4798,0,2,8,1,1,0,0,0,0,266629.61613192083
4005,35,2.0,61.25323627811223,41.23267137912478,0.0,7,0.0,1977,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,1,263718.55303100776
8597,1,1.0,45.52308185713069,29.173209432078167,0.0,9,0.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,168333.10786413858
991,47,3.0,80.2172365570628,51.13272065063365,8.0,3,4.0,1960,0.101872465,1,1,23,4583,3,3,3,1,1,0,0,0,0,305609.04751012736
15145,26,2.0,44.0031348444499,33.80669183288572,5.0,4,5.0,1966,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,1,190909.13795252301
8715,25,1.0,32.79753802844419,20.668399718488722,1.0,15,13.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,145780.19009245638
8965,94,3.0,61.000758858228615,42.17231691055606,7.0,5,9.0,1973,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,1,218676.84625314642
6109,1,2.0,52.022344635430116,31.276837518818297,8.0,14,14.0,1989,0.025609157,1,1,33,5261,0,3,1,1,1,0,0,0,0,195526.30988327984
2194,52,2.0,49.30359341763678,35.3865693115403,8.0,11,14.0,1978,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,1,183157.46245064255
2358,99,1.0,38.02318848664441,23.43460471491456,10.0,11,12.0,1976,0.012338886,1,1,35,5776,1,2,4,1,1,0,0,0,0,150095.33827165386
2065,122,2.0,53.13797347928767,33.696796469677984,8.0,12,12.0,1998,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,1,0,242183.7743643625
10465,9,2.0,46.62851698664795,30.90471949592759,6.0,7,9.0,1977,0.13012277,1,1,8,1986,0,0,0,1,0,0,1,0,0,180215.58181407003
3487,37,2.0,46.8489370904184,33.567703521987106,6.0,2,14.0,1972,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,1,198662.8066198901
8212,27,1.0,41.461058594850655,37.67882236077103,1.0,15,17.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,0,1,0,0,126331.36662645568
16640,1,1.0,39.539156048541386,23.631732590692565,1.0,14,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,155576.0974584996
15209,83,1.0,41.52707907290088,2.0778109416601227,1.0,17,1.0,1977,0.0077202819999999985,1,1,38,4788,2,0,4,1,1,0,0,0,0,214393.17403670988
1617,85,1.0,36.97401760748785,18.38941990258945,6.0,1,9.0,1979,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,1,0,150523.81582169665
10922,161,2.0,59.5070747547116,36.716735618910434,10.0,13,20.0,2012,0.0006991189999999999,1,1,14,3369,24,0,3,1,1,0,0,0,0,178115.58798826058
10423,6,3.0,83.18469996955172,5.226209618749137,1.0,7,25.0,2018,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,212195.01956991968
8825,184,2.0,56.86738065020352,38.91737094488082,7.0,5,8.0,1963,0.246623602,1,1,14,2940,45,3,6,1,1,0,0,0,0,278718.5681875309
1497,82,3.0,58.58095496082636,45.89358465714383,5.0,7,9.0,1972,0.037316452,1,1,32,6748,93,4,10,1,0,0,0,0,1,340932.7999147885
3875,27,3.0,78.76793036635894,58.620605480234296,10.0,7,12.0,1977,0.011654127,1,1,4,915,0,0,0,1,0,0,1,0,0,176042.28535431105
13678,45,2.0,62.61790710295973,38.997850415662974,10.0,22,25.0,2017,0.195781053,1,1,23,5212,6,3,2,1,1,0,0,0,0,378714.1593332233
7931,181,1.0,34.911269102592286,18.43315527915922,6.0,10,12.0,1955,0.0,1,1,8,1423,37,1,8,1,0,0,1,0,0,397528.73606135
16644,61,1.0,43.556278298988936,20.358879287949787,8.0,7,14.0,1994,0.232205084,1,1,24,4860,1,0,3,1,1,0,0,0,0,183723.76266499388
12008,1,2.0,68.14255424832446,45.348215750486375,1.0,5,1.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,247101.43276121304
5575,27,1.0,41.94191174234835,4.437475127427662,0.0,10,0.0,2016,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,113350.02242321125
958,1,2.0,65.38879649554885,45.348215750486375,1.0,11,22.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,212185.90698446147
8976,94,1.0,36.296561202794145,23.16308469118647,9.0,8,12.0,1972,0.282797669,1,1,33,8667,2,0,6,1,0,0,0,0,1,176940.11064854637
464,25,2.0,66.0125916809458,3.5296462196811382,1.0,15,25.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,252748.6631263579
11682,26,2.0,47.37596217352501,32.309138339501764,6.0,6,9.0,1976,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,1,207240.4624559763
9110,151,2.0,53.85789916496591,33.29770743649806,8.0,7,8.0,1960,0.236108458,1,1,16,3893,27,3,10,1,1,0,0,0,0,336590.87213883025
12677,6,3.0,79.36053564292871,50.53720691207421,0.0,6,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,222686.98876147112
4970,3,2.0,48.36347372282525,33.862694956725825,5.0,4,5.0,1966,0.265088676,1,1,37,5288,0,3,2,1,1,0,0,0,0,204101.09269042333
8656,8,2.0,47.69968731361677,31.891402012699043,5.0,8,9.0,1969,0.458174486,1,0,26,4439,1,1,5,1,1,0,0,0,0,181080.91175922734
15142,79,3.0,59.11593611609647,44.37069124678921,5.0,1,5.0,1964,0.16909109,1,1,19,3856,10,2,5,1,1,0,0,0,0,235110.86482982672
15010,34,3.0,87.0979209571624,80.37573196829801,10.0,10,25.0,2017,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,332858.0811295098
16145,1,2.0,63.84000004376331,36.416529856627726,13.0,11,12.0,2007,0.036270089,1,1,6,1318,1,1,1,1,0,0,1,0,0,216218.59189029835
15346,30,1.0,37.38757761984704,4.699897655488341,1.0,14,22.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,109553.12948494212
2621,85,1.0,44.956567177500894,29.173209432078167,14.0,12,16.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,101831.21572910623
15826,52,2.0,67.82933064135365,45.348215750486375,1.0,17,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,1,180383.8975048725
806,119,1.0,34.35113894184393,22.872675660806514,5.0,6,9.0,1966,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,1,166021.88986730907
14999,23,1.0,34.0239351945074,21.479252610381184,0.0,6,4.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,1,0,0,63587.76406055901
532,121,2.0,45.92387283436386,29.66340169606697,5.0,1,14.0,1977,0.212515361,1,1,19,3293,16,3,7,1,1,0,0,0,0,234845.95863108503
16100,79,2.0,54.32434801891589,32.89522946668163,8.0,3,14.0,1969,0.16909109,1,1,19,3856,10,2,5,1,1,0,0,0,0,272025.41032956523
7258,44,2.0,51.072474192429816,32.09295482521417,6.0,10,12.0,1980,0.232205084,1,1,24,4860,1,0,3,1,1,0,0,0,0,237772.0685301485
14318,53,2.0,57.81531314111361,37.28706269569888,8.0,6,24.0,2020,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,1,251249.36573950012
10407,27,1.0,34.66928122740776,34.537483598785194,0.0,7,0.0,1977,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,77512.9096901969
10920,10,2.0,87.57168580670677,47.50712233373294,11.0,10,24.0,2010,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,1,292054.67611735733
1916,27,1.0,43.55193642283498,29.173209432078167,1.0,10,8.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,114478.13594346725
966,99,1.0,38.01994668942667,25.174817657380988,6.0,12,12.0,1977,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,1,0,132719.9787523018
8923,27,1.0,44.21819047087075,20.204495068815998,7.0,15,17.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,0,1,0,0,125555.54871601102
15062,86,2.0,50.65470581994165,30.36232866104105,9.0,2,12.0,1968,0.161975568,1,0,31,7010,5,3,7,1,0,0,0,0,1,265361.5911725365
12454,96,3.0,83.59702756778026,48.93784582733403,10.0,16,17.0,2002,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,0,334986.0681765149
5376,93,2.0,170.3794944270704,91.21630553930869,1.0,3,2.0,1977,0.004949358,1,1,0,186,0,0,0,1,0,0,1,0,0,194582.91275647297
13701,5,3.0,62.655535403016025,38.59981991917117,5.0,10,9.0,1974,0.150817539,1,1,16,3433,4,4,5,1,1,0,0,0,0,231577.937127788
5513,74,1.0,53.20202943593941,33.93131913336062,1.0,18,1.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,186890.30929632965
13997,27,3.0,104.54577144665994,60.912515124157416,0.0,12,0.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,216807.50471356316
6569,27,1.0,38.220258265914076,18.71685555892747,84.0,4,17.0,2018,0.011654127,1,1,4,915,0,0,0,1,0,0,1,0,0,99079.96051822971
8292,83,3.0,76.41507608891155,48.578347440537776,10.0,18,16.0,1987,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,1,86975.00747556104
447,28,2.0,45.796975806367996,30.81095483125979,5.0,2,5.0,1963,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,1,192277.32648899368
7025,81,2.0,58.979187785253366,34.57684423213045,7.0,3,5.0,1962,0.319809354,1,1,25,4756,16,5,8,1,1,0,0,0,0,87419.6968618792
6848,75,3.0,60.160707378580895,45.55793578140208,5.0,3,9.0,1967,0.122090347,1,1,29,6566,7,4,0,1,0,0,0,0,1,267785.6255704491
2907,22,2.0,61.669297476290076,41.23267137912478,1.0,7,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,1,186133.24386801547
1950,1,1.0,42.65286888360982,41.51866679687501,1.0,11,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,132930.2662259055
13343,74,2.0,79.93766464272322,51.309482017770094,1.0,8,21.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,226808.7471681844
496,62,3.0,84.35697984900055,60.912515124157416,0.0,9,0.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,172344.61279200163
4661,80,3.0,78.45666704046114,49.82234745621459,10.0,15,17.0,1986,0.0,1,1,39,8647,0,0,5,1,0,0,0,0,1,324798.3143418394
15441,84,4.0,98.69130308930286,72.82135242906796,8.0,3,5.0,1960,0.006076152,1,1,30,5285,0,6,6,1,1,0,0,0,0,417583.5374685467
3662,23,1.0,36.232302882965065,21.479252610381184,1.0,4,15.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,0,1,0,0,65410.07476873669
3826,62,2.0,66.63624287143347,45.348215750486375,10.0,12,15.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,165627.14080558886
8663,128,1.0,40.47119115856822,19.90632450825284,8.0,4,17.0,2007,0.0,1,1,27,4798,0,2,8,1,1,0,0,0,0,206963.9131566777
6090,37,2.0,57.5586541611915,32.014334454298265,8.0,9,12.0,1986,0.232205084,1,1,24,4860,1,0,3,1,1,0,0,0,0,267767.6731666493
1743,21,2.0,49.05334774666608,32.096343220481465,6.0,6,9.0,1977,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,1,196935.06730287953
13373,63,2.0,62.38746770512434,35.999997850238906,10.0,4,17.0,1999,0.23861713,1,1,26,3889,6,3,6,1,1,0,0,0,0,331120.53907298826
15021,99,2.0,47.632588105287816,31.76261282331121,5.0,7,9.0,1971,0.012338886,1,1,35,5776,1,2,4,1,1,0,0,0,0,222706.17819911856
9426,1,1.0,46.70670484355946,29.173209432078167,1.0,8,20.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,156239.64600291447
12307,60,1.0,40.0649141598976,38.73328804612138,8.0,13,14.0,1974,0.007658515,1,1,35,7077,56,3,19,1,0,0,0,0,1,160810.5466807867
504,53,1.0,44.961857950315135,24.86317991025268,8.0,8,12.0,1985,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,1,207912.5056957142
13629,109,3.0,77.0849981704616,48.97698896938701,10.0,8,17.0,1999,0.0,1,1,25,5027,4,1,1,1,1,0,0,0,0,578599.0345103629
22,17,3.0,73.88595629605369,53.32584216816908,7.0,5,9.0,1963,0.0,1,1,25,5027,4,1,1,1,1,0,0,0,0,473609.9729076294
3757,32,1.0,30.161814224018222,21.153778153681554,5.0,1,5.0,1967,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,1,159558.36616943075
9639,73,1.0,51.329603360118256,32.714242184076866,1.0,11,10.0,1977,0.042031587,1,1,37,6856,84,2,5,1,0,0,0,0,1,445920.6201041013
11753,37,2.0,50.902723826473675,27.15954771000543,6.0,4,9.0,1972,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,1,196641.46881658808
674,130,2.0,65.92518880928935,38.91483341451575,7.0,5,7.0,1950,0.21843974,1,1,21,4472,6,4,7,0,1,0,0,0,0,300235.66801043216
12685,23,1.0,43.559914431607076,41.40836621091258,0.0,16,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,108406.11481650101
2225,107,2.0,43.863361030675705,30.438466546906852,5.0,2,5.0,1962,0.050272014,1,1,21,4231,14,0,3,1,1,0,0,0,0,160771.18123930215
13936,1,1.0,52.5365894002043,33.4987831101328,1.0,12,18.0,2016,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,168073.23783568962
11119,25,4.0,100.57195345132544,58.87176974336154,10.0,10,20.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,378541.56621451065
11633,27,2.0,60.696051638499604,34.08115891527031,10.0,13,17.0,2017,0.011654127,1,1,4,915,0,0,0,1,0,0,1,0,0,180835.6746214292
33,26,2.0,47.014176749094545,29.689944719589327,5.0,7,5.0,1967,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,1,181631.0449322163
14547,85,2.0,65.88957063664934,32.21466361299832,10.0,10,22.0,1987,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,1,0,284310.012068375
223,82,3.0,70.23326747963046,47.868184462573005,7.0,17,16.0,1977,0.037316452,1,1,32,6748,93,4,10,1,0,0,0,0,1,368586.5016250979
2902,91,1.0,33.18178263109568,24.997513064002447,5.0,1,5.0,1966,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,1,144456.2398378567
8844,128,1.0,39.624196854804495,21.946685520293226,9.0,3,16.0,1997,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,0,142486.56832004245
8370,18,1.0,38.399440135614256,24.27102999650574,8.0,5,14.0,1989,0.0,1,1,30,5562,0,0,5,0,1,0,0,0,0,169827.19341564126
11815,23,1.0,43.18151915644029,25.607844932696633,1.0,3,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,129308.82171769105
9452,101,2.0,45.49688952822687,30.600360786040273,5.0,2,5.0,1968,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,1,221071.45416209172
10568,54,2.0,75.01284454551632,48.10834895458561,1.0,4,1.0,2016,0.006076152,1,1,30,5285,0,6,6,1,1,0,0,0,0,400617.138147868
1854,52,1.0,42.52696352766072,25.607844932696633,1.0,17,17.0,2018,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,1,157866.2805477325
7063,57,3.0,81.57115038857094,48.26946860641904,12.0,11,12.0,2005,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,1,0,305780.18731086724
8126,63,1.0,41.13247486371587,22.69429620439363,8.0,9,8.0,1960,0.23861713,1,1,26,3889,6,3,6,1,1,0,0,0,0,257673.5686008605
3393,21,3.0,62.359624624678155,48.81554252221389,6.0,5,9.0,1974,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,1,241677.5411269828
12410,53,2.0,48.36419925777156,32.75258610852853,5.0,8,9.0,1969,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,1,235038.0514041409
11497,122,2.0,58.87741047717517,33.95229214534717,11.0,4,7.0,1999,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,1,0,270475.6538068885
