Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2
4608,1,1.0,48.973083505776245,22.20185477053218,9.0,10,25.0,2013,0.007122317,1,1,1,264,0,0,1,1
16430,27,1.0,43.918199758948276,22.711934135277534,10.0,12,14.0,2016,0.211401214,1,1,9,1892,0,0,1,1
15292,23,2.0,55.58291743551507,35.660854177860514,1.0,2,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
6729,86,2.0,57.730467232324344,33.09255535243581,7.0,9,8.0,1958,0.161975568,1,0,31,7010,5,3,7,1
1610,34,2.0,52.79769916921829,35.660854177860514,9.0,13,17.0,2017,0.069753361,1,1,53,13670,4,1,11,1
11409,13,2.0,59.1988915468934,35.92822456999305,10.0,7,17.0,1999,0.090799103,1,1,74,19083,2,5,15,1
7496,30,1.0,117.37074612292618,102.18719873461269,6.0,14,40.0,2011,7.81528e-05,1,1,22,6398,141,3,23,1
9425,61,1.0,38.79699409687304,25.288159092416077,6.0,8,9.0,1980,0.300322518,1,1,52,10311,6,1,9,1
3652,113,4.0,105.81130218477394,63.908594183902906,10.0,22,22.0,2005,0.050755569,1,1,24,5469,1,0,1,1
11687,67,2.0,54.731611068648064,37.82959257276711,6.0,5,9.0,1974,0.0077202819999999985,1,1,38,4788,2,0,4,1
15977,19,2.0,44.457827849777736,31.520387720880013,0.0,3,9.0,1974,0.309479124,1,1,35,7715,4,0,6,1
6076,27,1.0,48.5995126925206,32.71129105343143,1.0,8,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
9465,45,1.0,35.516743552360495,20.582686565176488,5.0,2,5.0,1969,0.014423114,1,1,19,3806,4,0,3,1
15730,30,1.0,35.02179245955677,22.1141650987119,1.0,2,14.0,2017,7.81528e-05,1,1,22,6398,141,3,23,1
12903,106,3.0,83.72010554480521,45.85506134581557,9.0,13,22.0,1989,0.246031548,1,0,22,3151,4,3,3,1
11869,30,1.0,44.88140334938303,29.173209432078167,1.0,17,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
9443,27,0.0,87.76261594988847,85.12547136559083,0.0,5,15.0,1977,0.211401214,1,1,9,1892,0,0,1,1
2491,1,1.0,42.65196997291663,25.607844932696633,1.0,12,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
3960,30,1.0,39.137821439519655,23.631732590692565,1.0,16,16.0,2014,7.81528e-05,1,1,22,6398,141,3,23,1
14279,9,2.0,51.3482571148091,23.776577255695482,15.0,14,22.0,1982,0.136244425,1,1,11,2370,0,0,1,1
5293,53,3.0,82.48133732380914,51.67247255181721,12.0,9,24.0,2019,0.049637257,1,1,34,7759,0,1,3,1
1301,10,2.0,51.16630329724744,34.96060928748633,8.0,12,17.0,1988,0.089039719,1,1,33,7976,5,0,11,1
6433,6,2.0,64.82784059903904,45.348215750486375,1.0,12,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
15659,57,1.0,41.54586848658365,22.65290426979363,8.0,6,12.0,2007,0.13321533300000002,1,1,49,11395,3,3,4,0
7038,45,2.0,38.06728649627747,25.86683041728253,7.0,1,12.0,1969,0.014423114,1,1,19,3806,4,0,3,1
14714,44,1.0,25.90322013419507,18.273363744866746,3.0,2,5.0,1969,0.122190486,1,1,25,4724,2,1,3,1
12260,23,2.0,74.97837841593531,50.53720691207421,1.0,5,9.0,1977,0.014072961,1,1,2,475,0,0,0,1
12306,94,2.0,44.07233738009608,28.72687873483661,6.0,4,9.0,1973,0.282797669,1,1,33,8667,2,0,6,1
11673,143,3.0,73.70031204278754,50.08705066636993,8.0,8,8.0,1964,0.049863387,1,1,18,3746,9,3,1,1
4026,66,3.0,75.31552532390492,48.96860095400911,7.0,5,5.0,1954,0.161975568,1,0,31,7010,5,3,7,1
9168,61,1.0,36.031860838654865,22.604336605582407,6.0,9,9.0,1978,0.300322518,1,1,52,10311,6,1,9,1
14865,9,10.0,60.87126567734032,38.42068102118979,10.0,3,2.0,1994,0.161531741,1,1,25,5648,1,2,4,1
14960,23,1.0,35.104104457247125,15.017667897210632,12.0,4,5.0,2018,0.005767451,1,1,1,388,0,0,0,1
1015,22,1.0,39.14224342660457,23.631732590692565,1.0,7,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
5474,111,2.0,63.79106395448328,40.75758734473419,10.0,16,22.0,2006,0.093442564,1,1,23,4635,5,2,4,1
13138,53,3.0,78.16604934323381,46.48518502431872,10.0,14,16.0,1985,0.049637257,1,1,34,7759,0,1,3,1
78,30,2.0,65.77374873408465,42.10293667715502,1.0,8,117.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
4512,9,2.0,64.97791012043115,5.768457429952581,1.0,11,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
6469,23,2.0,63.72879953849176,45.348215750486375,1.0,6,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
13834,23,1.0,52.94665227294792,46.31264014802089,1.0,7,9.0,2015,0.014072961,1,1,2,475,0,0,0,1
5274,21,3.0,84.56574661263168,50.650808904678634,8.0,5,12.0,1985,0.194489265,1,1,47,8004,3,3,5,1
7421,94,3.0,60.56783208904894,43.10973374199548,6.0,6,9.0,1974,0.282797669,1,1,33,8667,2,0,6,1
7998,94,2.0,45.44412061121496,29.794572914023,6.0,7,9.0,1971,0.282797669,1,1,33,8667,2,0,6,1
665,1,2.0,64.53393609566913,45.348215750486375,1.0,10,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
14840,85,2.0,47.07595434614283,32.23338034236617,6.0,3,9.0,1978,0.037177818,1,1,52,11217,1,1,7,1
11009,25,1.0,46.315412100021064,23.194339476432,11.0,19,25.0,2009,0.069753361,1,1,53,13670,4,1,11,1
2734,61,1.0,39.2039152892305,25.59924591038508,6.0,5,9.0,1982,0.300322518,1,1,52,10311,6,1,9,1
6140,21,2.0,40.392712614913016,24.56766016725133,7.0,4,9.0,1967,0.14966637300000002,1,1,22,4789,2,4,1,1
9983,93,3.0,136.40666783447315,74.05459620481908,12.0,6,4.0,2018,0.004949358,1,1,0,186,0,0,0,1
8937,89,2.0,46.56943553639609,33.746123154434855,5.0,5,5.0,1962,0.0,1,1,25,5027,4,1,1,1
15393,44,1.0,33.94001171179298,22.48085632193585,5.0,4,5.0,1968,0.232205084,1,1,24,4860,1,0,3,1
14471,19,3.0,76.05732625951215,48.8012250333915,10.0,18,17.0,1995,0.000991363,1,1,33,6783,3,1,9,1
13474,46,1.0,33.81995285788177,25.905766930667852,5.0,7,9.0,1967,0.188783766,1,1,31,6137,4,0,1,1
11550,48,1.0,39.433750383842735,24.981937749497778,1.0,12,1.0,2017,0.041124634,1,1,46,9515,5,1,10,1
9855,171,3.0,79.438250225505,58.9895268987849,8.0,5,8.0,1964,0.0,1,1,30,7538,87,5,5,1
10965,27,3.0,100.2941931588905,60.912515124157416,1.0,11,10.0,1977,0.072157581,1,1,2,629,1,0,0,0
11277,52,2.0,60.8374336390765,36.95917114950242,10.0,16,22.0,2006,0.371148999,1,1,34,7065,1,2,5,1
1453,62,3.0,106.33040261243116,103.61847364120236,0.0,5,17.0,2016,0.072157581,1,1,2,629,1,0,0,0
7062,91,1.0,36.24872980892953,22.57118361782159,9.0,11,12.0,1971,0.333891544,1,1,30,6564,1,0,0,1
3234,23,2.0,67.07893361391011,45.348215750486375,1.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
2969,1,3.0,82.89908155432803,60.912515124157416,1.0,17,17.0,2015,0.007122317,1,1,1,264,0,0,1,1
2814,27,2.0,77.59577252788972,50.53720691207421,0.0,5,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
6888,92,1.0,34.50939424443263,20.464974096706143,9.0,2,12.0,1968,0.460556389,1,1,20,4386,14,1,5,1
14145,47,2.0,55.52671356739268,32.167155364129336,8.0,4,3.0,1960,0.298204575,1,1,16,4048,3,1,3,1
14112,23,2.0,53.04317160040435,4.855506906199986,1.0,4,1.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
14883,1,1.0,41.79018492959154,25.607844932696633,1.0,4,20.0,1977,0.007122317,1,1,1,264,0,0,1,1
16363,90,2.0,48.312778531440934,31.296186950639342,8.0,13,12.0,1971,0.265088676,1,1,37,5288,0,3,2,1
8287,127,2.0,61.63647732868326,36.51580937727413,8.0,5,5.0,1959,0.486245621,1,1,13,2514,19,0,6,1
2056,9,1.0,47.30179049324757,5.1259082386898704,1.0,7,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
2685,85,3.0,55.89736023006668,35.90975051768797,6.0,3,9.0,1979,0.037177818,1,1,52,11217,1,1,7,1
184,23,1.0,56.78670930849335,35.660854177860514,0.0,3,0.0,1977,0.014072961,1,1,2,475,0,0,0,1
10005,58,1.0,44.995129916611894,29.24683444579773,0.0,3,2.0,2019,0.43788524,1,1,23,5735,3,0,5,1
15768,46,2.0,55.6254804566105,32.976478807060325,9.0,9,17.0,1987,0.188783766,1,1,31,6137,4,0,1,1
3822,79,1.0,56.63186379572217,25.18260406365757,12.0,20,25.0,2011,0.307466659,1,0,30,5048,9,2,5,1
16279,122,1.0,42.713817373712466,23.66931253767267,8.0,14,12.0,1998,0.033493708,1,1,66,10573,1,3,8,1
11090,1,1.0,41.197081969438756,40.80897644592963,0.0,12,0.0,1977,0.007122317,1,1,1,264,0,0,1,1
13007,1,2.0,69.73811615096479,68.7793856508148,0.0,3,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
1253,84,2.0,45.076503992692,28.258103612656647,5.0,4,5.0,1960,0.006076152,1,1,30,5285,0,6,6,1
14550,1,2.0,66.38247959081903,45.348215750486375,1.0,6,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
13335,34,2.0,59.292702342135385,41.23267137912478,10.0,20,26.0,2013,0.069753361,1,1,53,13670,4,1,11,1
1584,23,1.0,43.890769334454326,29.173209432078167,1.0,9,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
412,42,2.0,62.95807918499277,37.29317690929497,11.0,17,17.0,2007,0.158249043,1,1,21,5731,0,1,0,1
8751,6,3.0,79.8044502866221,50.53720691207421,1.0,17,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14276,128,3.0,81.74094383674156,51.205032683998105,8.0,15,14.0,1993,0.0,1,1,27,4798,0,2,8,1
1520,89,2.0,48.43810934450301,33.73299310796297,5.0,7,9.0,1963,0.1363303,1,1,30,6141,10,3,6,1
6800,61,2.0,51.24278942097043,31.488620130638598,6.0,12,12.0,1982,0.300322518,1,1,52,10311,6,1,9,1
14972,9,3.0,77.16734600008549,45.94003514566103,10.0,17,17.0,1995,0.069753361,1,1,53,13670,4,1,11,1
3558,77,2.0,48.84995179673085,30.364567236697287,6.0,9,12.0,1977,6.99893e-05,1,1,46,10309,1,1,16,1
4682,7,2.0,43.86014922172825,11.321071290284342,7.0,6,12.0,1969,0.035145267,1,1,42,9292,3,0,3,1
9619,30,3.0,79.76343963723349,42.10489339308886,1.0,10,10.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1
10684,22,1.0,41.87259023824885,2.3472501563002015,1.0,3,1.0,1977,0.118537385,1,1,30,6207,1,1,0,1
15953,1,1.0,40.040907044931906,23.631732590692565,1.0,12,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
2241,6,2.0,55.78989939108328,52.956655255014994,1.0,14,17.0,2014,0.243204519,1,1,5,1564,0,0,0,1
8163,191,4.0,132.87174634866682,71.81831901495178,13.0,19,25.0,2012,0.127375905,1,1,43,8429,3,3,9,1
1013,99,3.0,62.42222013561036,46.548090626397894,6.0,10,9.0,1973,0.012338886,1,1,35,5776,1,2,4,1
2603,30,3.0,162.58788589204332,105.68212582982817,0.0,2,3.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
13822,144,2.0,56.58840120512153,33.14072024529634,7.0,3,5.0,1958,0.306977489,1,1,27,5148,14,5,7,1
814,110,3.0,82.93188613041809,47.64750136646161,10.0,5,12.0,1995,0.033493708,1,1,66,10573,1,3,8,1
15293,9,1.0,45.96645785692017,22.413074981120733,8.0,10,14.0,2002,0.13012277,1,1,8,1986,0,0,0,1
5781,129,2.0,60.29946707956426,32.28957275221971,7.0,14,14.0,2012,0.020741326,1,1,24,5613,5,2,5,1
6249,122,2.0,55.68060012680806,32.90154460122674,8.0,5,10.0,1996,0.033493708,1,1,66,10573,1,3,8,1
846,21,3.0,65.14633426384522,42.05555201775753,8.0,10,9.0,1978,0.194489265,1,1,47,8004,3,3,5,1
15819,27,2.0,68.88188332464347,30.1116506068959,1.0,1,4.0,2016,0.011654127,1,1,4,915,0,0,0,1
12074,94,3.0,108.95728543911696,51.063720763117935,27.0,2,22.0,2008,0.282797669,1,1,33,8667,2,0,6,1
1531,23,3.0,72.43243421296953,40.20382834250341,11.0,1,17.0,2013,0.075778755,1,1,6,1437,3,0,2,1
2665,21,2.0,42.95080908082447,28.41185205304585,6.0,7,14.0,1973,0.034331497,1,1,25,5487,3,0,4,1
3730,88,1.0,31.01259964142952,16.788589944190928,6.0,10,12.0,1974,0.127375905,1,1,43,8429,3,3,9,1
4214,105,5.0,85.31360507308943,56.68669284761116,5.0,4,12.0,1967,0.040242764,1,1,25,3478,11,3,1,1
15475,124,1.0,34.63003533604581,22.342263749147072,6.0,9,9.0,1976,0.16909109,1,1,19,3856,10,2,5,1
1034,62,1.0,36.19030199126564,17.99651507815104,6.0,2,9.0,1979,0.037177818,1,1,52,11217,1,1,7,1
11843,30,2.0,53.12973100900934,35.660854177860514,1.0,17,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
10182,147,1.0,35.4042790577803,21.17387679341345,5.0,9,9.0,1968,0.319809354,1,1,25,4756,16,5,8,1
11532,23,2.0,55.55054145786225,36.10785194761046,0.0,7,0.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
14132,27,1.0,34.75825015112594,17.13038493386746,10.0,17,25.0,2013,0.072157581,1,1,2,629,1,0,0,0
1650,23,2.0,68.74268475114496,67.11641490500439,1.0,12,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
10509,29,2.0,42.966575237852716,27.349295970670422,5.0,2,5.0,1963,0.069660344,1,1,31,6119,4,1,2,1
15885,6,3.0,81.62858369794384,60.912515124157416,1.0,16,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
5569,118,4.0,100.24322129495948,67.7566449310408,8.0,4,9.0,1964,0.21843974,1,1,21,4472,6,4,7,0
9184,27,1.0,38.53716320952051,20.150613359356587,7.0,3,12.0,1997,0.041116354,1,1,53,14892,4,1,4,1
840,1,1.0,45.95667610961183,29.221839471247687,1.0,13,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
7010,83,3.0,68.44763064883136,46.33933420873875,6.0,9,12.0,1977,0.0077202819999999985,1,1,38,4788,2,0,4,1
9909,6,2.0,53.431511124022244,35.39857719559416,8.0,12,17.0,2011,0.243204519,1,1,5,1564,0,0,0,1
6141,2,2.0,44.405145352279156,31.37870885601671,6.0,4,9.0,1976,0.0,1,1,33,7425,1,2,5,1
11478,34,4.0,96.18294081913601,60.912515124157416,1.0,22,1.0,1977,0.069753361,1,1,53,13670,4,1,11,1
5834,9,2.0,68.57810048923835,45.348215750486375,1.0,11,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
14842,27,2.0,63.163628260295326,41.23267137912478,1.0,16,17.0,1977,0.011654127,1,1,4,915,0,0,0,1
3627,27,3.0,120.7712173697274,118.04897837703658,1.0,8,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
6324,1,2.0,62.30529757961665,41.23267137912478,1.0,14,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
15255,61,3.0,55.219479418822615,37.62612459354486,6.0,4,9.0,1975,0.300322518,1,1,52,10311,6,1,9,1
6827,27,3.0,82.96489169373889,44.345501134315654,1.0,12,17.0,2017,0.017647053,1,1,2,469,0,0,0,1
10097,188,2.0,56.957454684217424,31.734087330403558,6.0,3,8.0,1938,0.0,1,1,7,1660,39,1,5,1
13178,30,1.0,111.68062501102186,60.912515124157416,1.0,9,8.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1
200,74,2.0,72.09946240599034,50.53720691207421,1.0,2,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
9642,73,3.0,68.41642792738476,47.76721575803862,7.0,6,6.0,1929,0.042031587,1,1,37,6856,84,2,5,1
4495,90,1.0,36.03029737426965,22.041629769413532,10.0,11,12.0,1971,0.265088676,1,1,37,5288,0,3,2,1
568,78,3.0,63.832829113082845,46.990149036937844,5.0,4,9.0,1974,0.092290642,1,1,21,4346,2,1,2,1
6581,62,2.0,65.13155793518021,45.348215750486375,0.0,11,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
10812,6,2.0,66.2357124920967,64.60375072032693,1.0,5,17.0,2017,0.243204519,1,1,5,1564,0,0,0,1
1810,160,1.0,43.69938297188449,20.862979620175754,8.0,16,14.0,1986,0.0,1,1,39,8647,0,0,5,1
9042,23,1.0,32.23329005205885,21.479252610381184,0.0,3,4.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
6399,75,2.0,53.8637342288449,32.921112940218485,8.0,14,14.0,2003,0.307466659,1,0,30,5048,9,2,5,1
12216,1,2.0,67.02996197975142,45.348215750486375,1.0,6,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
1078,6,1.0,39.368070933908136,23.631732590692565,0.0,19,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
2201,6,1.0,40.04323433579656,25.378102318267768,1.0,3,17.0,2014,0.243204519,1,1,5,1564,0,0,0,1
11750,59,1.0,32.025915031241915,20.638847300423897,7.0,11,12.0,1975,0.019508796,1,1,37,7687,11,5,5,1
15778,6,3.0,79.50155315594083,78.99574345754401,1.0,7,17.0,2015,0.243204519,1,1,5,1564,0,0,0,1
13776,1,3.0,74.13269903557376,45.351232878021186,10.0,10,17.0,2009,0.025609157,1,1,33,5261,0,3,1,1
6572,13,1.0,41.112165276136935,21.78281476330389,7.0,11,17.0,2002,0.090799103,1,1,74,19083,2,5,15,1
5392,28,2.0,65.76302283579506,33.460678634460486,9.0,17,23.0,2010,0.333891544,1,1,30,6564,1,0,0,1
6637,63,1.0,50.37621690535747,48.93287442453343,1.0,19,17.0,2019,0.23861713,1,1,26,3889,6,3,6,1
16331,8,3.0,78.65343936893494,49.94567777704953,10.0,2,16.0,1982,0.092290642,1,1,21,4346,2,1,2,1
274,0,2.0,65.83276357204849,45.348215750486375,1.0,10,17.0,1977,0.006076152,1,1,30,5285,0,6,6,1
17,9,2.0,60.150857249677436,30.065036111265307,11.0,6,14.0,1999,0.31019913,1,1,11,2748,1,0,0,1
6749,23,2.0,65.20497643761864,2.467002252630313,0.0,9,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
15058,33,2.0,49.95162447626308,32.71129105343143,0.0,5,10.0,1977,0.236108458,1,1,16,3893,27,3,10,1
14254,27,2.0,73.27569697996674,2.861966442695167,1.0,2,25.0,1977,0.072157581,1,1,2,629,1,0,0,0
6137,22,3.0,79.6504394114378,50.53720691207421,1.0,19,20.0,1977,0.118537385,1,1,30,6207,1,1,0,1
1381,53,3.0,81.72816146069773,60.912515124157416,1.0,14,22.0,1977,0.049637257,1,1,34,7759,0,1,3,1
2876,23,2.0,60.875753210267156,41.23267137912478,1.0,3,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
4958,102,1.0,43.15750153283086,40.0555480204499,10.0,4,3.0,2017,0.23861713,1,1,26,3889,6,3,6,1
12146,74,1.0,50.01864281690689,31.86211783098948,1.0,6,4.0,2018,0.075778755,1,1,6,1437,3,0,2,1
13670,22,1.0,87.48562721274912,60.912515124157416,0.0,16,0.0,1977,0.118537385,1,1,30,6207,1,1,0,1
3292,27,2.0,69.48649246957959,32.36727804311382,1.0,11,17.0,1977,0.211401214,1,1,9,1892,0,0,1,1
4017,42,3.0,78.61932983649368,44.798829532139095,12.0,4,12.0,2008,0.158249043,1,1,21,5731,0,1,0,1
6815,41,2.0,51.06855832452696,28.15910833576336,6.0,1,12.0,1982,0.175054867,1,1,36,10055,3,1,0,1
7513,1,1.0,41.80607316504727,26.523947557280728,1.0,5,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
15803,105,3.0,70.46439580703299,50.90222104018211,7.0,5,16.0,1978,0.069660344,1,1,31,6119,4,1,2,1
14431,58,1.0,34.202965169550204,20.95717678991849,8.0,9,9.0,1966,0.14890389099999998,1,1,9,1952,1,3,2,1
3866,1,2.0,66.24165540438155,45.348215750486375,1.0,22,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
11898,35,3.0,61.769033714944584,38.69443743574116,6.0,3,9.0,1971,0.089039719,1,1,33,7976,5,0,11,1
5167,58,1.0,49.397291783710244,45.6177254757956,1.0,5,9.0,2018,0.43788524,1,1,23,5735,3,0,5,1
15345,23,2.0,53.521425086048495,35.660854177860514,1.0,5,1.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
4895,52,3.0,81.97184957830217,60.912515124157416,0.0,9,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
2130,1,1.0,45.38314872674674,29.173209432078167,1.0,15,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
7714,1,1.0,39.925815777501064,16.673707796763868,10.0,7,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
9936,27,1.0,43.922578745545614,29.173209432078167,10.0,10,12.0,2017,0.011654127,1,1,4,915,0,0,0,1
2361,80,1.0,37.49458861355679,21.669072356330318,9.0,7,22.0,1986,0.0,1,1,39,8647,0,0,5,1
597,132,2.0,57.589820172011244,34.541825219030024,6.0,3,4.0,1972,0.306977489,1,1,27,5148,14,5,7,1
15661,45,3.0,81.09492211604781,60.912515124157416,0.0,15,0.0,1977,0.195781053,1,1,23,5212,6,3,2,1
199,1,3.0,63.86781328025477,45.66443259033067,6.0,6,12.0,1980,0.036270089,1,1,6,1318,1,1,1,1
12604,12,1.0,45.464333948392856,24.338512863452806,8.0,7,12.0,1997,0.090799103,1,1,74,19083,2,5,15,1
9149,6,1.0,40.34148038908348,23.631732590692565,0.0,11,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
6981,1,1.0,40.504281837261686,21.775279138361935,8.0,17,17.0,1991,0.025609157,1,1,33,5261,0,3,1,1
5913,90,3.0,44.41846651577453,21.107737443972866,8.0,10,15.0,1973,0.265088676,1,1,37,5288,0,3,2,1
16297,150,3.0,76.8374240478243,46.48290838343289,10.0,16,13.0,1978,0.300322518,1,1,52,10311,6,1,9,1
16015,62,3.0,85.72641958463274,55.07217273001128,1.0,11,9.0,1977,0.072157581,1,1,2,629,1,0,0,0
6855,1,1.0,48.785676108112746,32.71129105343143,10.0,11,20.0,1977,0.007122317,1,1,1,264,0,0,1,1
16149,1,1.0,45.1520190510315,29.173209432078167,1.0,21,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
15697,12,2.0,51.75716483402722,31.12803908646716,8.0,6,14.0,1996,0.090799103,1,1,74,19083,2,5,15,1
12121,46,2.0,55.49745584030246,23.023279604461518,6.0,11,9.0,1972,0.0,1,1,47,11319,0,3,5,1
5970,30,3.0,78.00818909630726,50.53720691207421,11.0,9,22.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
14159,62,2.0,71.14016147153559,36.7758767315927,16.0,5,9.0,2015,0.072157581,1,1,2,629,1,0,0,0
7003,11,2.0,43.05029137106617,29.146770467497014,6.0,3,9.0,1971,0.038692987000000005,1,1,28,6533,1,2,5,1
12147,57,2.0,50.37311383537948,28.864055640162512,6.0,5,12.0,1984,0.13321533300000002,1,1,49,11395,3,3,4,0
11450,91,1.0,34.50766797318447,18.348965134550816,5.0,6,5.0,1966,0.000995363,1,1,42,7651,1,1,5,1
12435,27,2.0,64.9315266575217,36.851465258022415,1.0,6,24.0,2017,0.017647053,1,1,2,469,0,0,0,1
4405,74,2.0,71.20745778480055,50.53720691207421,0.0,5,0.0,1977,0.075778755,1,1,6,1437,3,0,2,1
14288,108,1.0,43.03553644314373,23.273998823392912,10.0,12,16.0,1977,0.019508796,1,1,37,7687,11,5,5,1
15525,26,1.0,41.398768725624535,20.773092377972148,8.0,8,17.0,2002,0.0,1,1,36,6714,2,0,2,1
1605,31,2.0,48.689533712909686,29.147361378465728,6.0,6,9.0,1978,0.151346216,1,0,32,5889,10,4,1,1
6892,144,2.0,57.52189594833132,34.43792551471483,9.0,2,5.0,1964,0.306977489,1,1,27,5148,14,5,7,1
5842,23,1.0,41.62536801925211,26.406489212513872,1.0,12,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
1937,34,1.0,42.331738978345626,41.98746804433961,10.0,14,17.0,2017,0.069753361,1,1,53,13670,4,1,11,1
12949,6,3.0,79.85580639931973,49.99612791537942,10.0,3,1.0,2016,0.243204519,1,1,5,1564,0,0,0,1
15300,78,1.0,41.03915124851579,19.49342377152689,7.0,5,17.0,2005,0.092290642,1,1,21,4346,2,1,2,1
14617,107,2.0,46.09774688514871,41.48803198268128,5.0,4,8.0,1962,0.174739084,1,1,17,3379,9,0,3,1
4168,62,1.0,52.98402093179878,51.280122565667426,14.0,7,12.0,2016,0.072157581,1,1,2,629,1,0,0,0
10171,74,1.0,50.381206440649784,32.71129105343143,1.0,4,17.0,2017,0.075778755,1,1,6,1437,3,0,2,1
8636,30,1.0,42.012315255143854,41.67576092011678,1.0,4,4.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1
6028,33,1.0,32.32461062306128,21.479252610381184,0.0,5,9.0,1977,0.236108458,1,1,16,3893,27,3,10,1
14844,27,1.0,40.36208350839725,25.585354280458212,1.0,3,17.0,1977,0.211401214,1,1,9,1892,0,0,1,1
15495,61,3.0,64.34506241835032,41.4385601719031,8.0,3,9.0,1976,0.300322518,1,1,52,10311,6,1,9,1
8329,62,3.0,86.44377126830763,60.912515124157416,0.0,3,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
2447,58,3.0,80.8536534579811,50.234659948592046,8.0,6,14.0,1972,0.14890389099999998,1,1,9,1952,1,3,2,1
4377,105,2.0,36.61844215229681,23.314568434467805,6.0,4,9.0,1974,0.040242764,1,1,25,3478,11,3,1,1
2915,29,1.0,23.891836830695915,13.949306567551696,3.0,5,9.0,1974,0.069660344,1,1,31,6119,4,1,2,1
6544,1,2.0,58.5487031149996,30.455447352069122,9.0,18,17.0,2014,0.007122317,1,1,1,264,0,0,1,1
1549,27,1.0,42.40003513202632,40.85375273484149,1.0,11,17.0,2015,0.011654127,1,1,4,915,0,0,0,1
14860,33,2.0,59.34719761747141,41.23267137912478,0.0,16,17.0,1977,0.236108458,1,1,16,3893,27,3,10,1
11108,46,3.0,86.33854189991554,53.27191288078511,7.0,4,5.0,1955,0.150817539,1,1,16,3433,4,4,5,1
2677,101,3.0,65.2172677868527,47.89658109075682,9.0,13,12.0,1973,0.225824954,0,1,41,6558,7,3,2,1
5821,58,1.0,44.063069965537615,29.173209432078167,1.0,3,1.0,1977,0.43788524,1,1,23,5735,3,0,5,1
7027,128,2.0,54.90161703439738,34.75362913323185,8.0,7,14.0,1994,0.0,1,1,27,4798,0,2,8,1
4447,5,2.0,43.94097968947493,33.00963121301259,5.0,3,5.0,1965,0.150817539,1,1,16,3433,4,4,5,1
14590,27,2.0,68.98569783911455,35.334926950358096,12.0,3,18.0,2013,0.072157581,1,1,2,629,1,0,0,0
5964,88,1.0,41.88412974496008,19.58468573194232,6.0,13,17.0,2004,0.127375905,1,1,43,8429,3,3,9,1
1330,55,3.0,83.18008567683516,56.57284942573781,12.0,2,7.0,1998,0.041365446,1,1,31,5569,0,1,4,1
4838,27,1.0,38.042900801466494,19.38450168341476,11.0,11,11.0,1977,0.017647053,1,1,2,469,0,0,0,1
